emp_no,first_name,last_name,birth_date,title,from_date,to_date
460707,Yoshinari,Lanteri,1965-01-07,Senior Engineer,1996-12-25,9999-01-01
460707,Yoshinari,Lanteri,1965-01-07,Engineer,1996-12-25,9999-01-01
460920,Remzi,Mitzlaff,1965-01-22,Senior Staff,1986-04-06,9999-01-01
461120,Shietung,Gelosh,1965-01-18,Senior Engineer,1996-03-26,2001-04-01
461120,Shietung,Gelosh,1965-01-18,Engineer,1996-03-26,2001-04-01
461120,Shietung,Gelosh,1965-01-18,Senior Engineer,2001-04-01,9999-01-01
461120,Shietung,Gelosh,1965-01-18,Engineer,2001-04-01,9999-01-01
461723,Deborah,Basawa,1965-01-02,Assistant Engineer,1991-04-30,1992-03-02
461270,Mrinalini,Mawatari,1965-01-10,Staff,1996-01-03,9999-01-01
461563,Sreenivas,Versino,1965-01-29,Senior Staff,1985-08-24,1988-12-25
461723,Deborah,Basawa,1965-01-02,Assistant Engineer,1992-03-02,1993-03-16
462736,Larisa,Murtafg,1965-01-14,Staff,1991-02-25,1993-06-04
461801,Sumali,Cooman,1965-01-03,Staff,1992-02-16,1993-04-18
461801,Sumali,Cooman,1965-01-03,Senior Staff,1992-02-16,1993-04-18
461801,Sumali,Cooman,1965-01-03,Staff,1993-04-18,9999-01-01
461801,Sumali,Cooman,1965-01-03,Senior Staff,1993-04-18,9999-01-01
462067,Sampalli,Francisci,1965-01-29,Senior Staff,1994-11-25,2001-10-17
462493,Paloma,Gerlach,1965-01-12,Senior Engineer,1988-07-26,9999-01-01
462493,Paloma,Gerlach,1965-01-12,Engineer,1988-07-26,9999-01-01
462795,Somnath,Cummings,1965-01-05,Staff,1994-07-10,9999-01-01
462795,Somnath,Cummings,1965-01-05,Senior Staff,1994-07-10,9999-01-01
463099,Jinxi,Schmiedel,1965-01-15,Staff,1990-09-21,9999-01-01
463023,Itzchak,Penn,1965-01-06,Staff,1999-01-21,9999-01-01
463099,Jinxi,Schmiedel,1965-01-15,Senior Staff,1990-09-21,9999-01-01
463472,Jaber,Sethi,1965-01-11,Technique Leader,1995-06-06,2000-06-11
463212,Ramya,Rossi,1965-01-09,Senior Engineer,1987-03-02,2001-09-02
463212,Ramya,Rossi,1965-01-09,Senior Engineer,2001-09-02,9999-01-01
463472,Jaber,Sethi,1965-01-11,Technique Leader,2000-06-11,9999-01-01
465409,Shahid,Varman,1965-01-30,Staff,1985-08-27,9999-01-01
463495,Alenka,Barriga,1965-01-28,Staff,1988-05-06,9999-01-01
463495,Alenka,Barriga,1965-01-28,Senior Staff,1988-05-06,9999-01-01
464284,Huiqun,Henders,1965-01-20,Senior Staff,1993-05-19,9999-01-01
464303,Abdelghani,Nyrup,1965-01-22,Staff,1986-08-02,9999-01-01
464303,Abdelghani,Nyrup,1965-01-22,Senior Staff,1986-08-02,9999-01-01
464526,Berna,Comellas,1965-01-02,Staff,1995-09-07,2000-02-18
465062,Stafford,Gist,1965-01-29,Senior Engineer,1988-05-07,9999-01-01
465062,Stafford,Gist,1965-01-29,Engineer,1988-05-07,9999-01-01
465076,Tokuyasu,Ghelli,1965-01-19,Senior Engineer,1985-05-05,9999-01-01
465076,Tokuyasu,Ghelli,1965-01-19,Engineer,1985-05-05,9999-01-01
465085,Vidar,Gunderson,1965-01-18,Senior Staff,1996-03-18,9999-01-01
465501,Mrinalini,Gire,1965-01-05,Staff,1992-11-09,9999-01-01
465501,Mrinalini,Gire,1965-01-05,Senior Staff,1992-11-09,9999-01-01
465409,Shahid,Varman,1965-01-30,Senior Staff,1985-08-27,9999-01-01
465711,Lakshmi,Frijda,1965-01-06,Senior Engineer,1990-04-21,9999-01-01
465711,Lakshmi,Frijda,1965-01-06,Engineer,1990-04-21,9999-01-01
466509,Bezalel,Verhoeff,1965-01-26,Senior Engineer,1988-03-22,9999-01-01
465853,Kwan,Kampfer,1965-01-01,Staff,1998-10-16,9999-01-01
465874,Herb,Picht,1965-01-12,Engineer,1985-05-31,9999-01-01
465874,Herb,Picht,1965-01-12,Assistant Engineer,1985-05-31,9999-01-01
466064,Temple,Danlos,1965-01-31,Senior Staff,1994-06-13,9999-01-01
466367,Hiroyasu,Strandh,1965-01-05,Staff,1989-06-05,9999-01-01
466367,Hiroyasu,Strandh,1965-01-05,Senior Staff,1989-06-05,9999-01-01
466509,Bezalel,Verhoeff,1965-01-26,Engineer,1988-03-22,9999-01-01
466603,Yechezkel,Nourani,1965-01-23,Staff,1991-08-01,9999-01-01
466603,Yechezkel,Nourani,1965-01-23,Senior Staff,1991-08-01,9999-01-01
467176,Przemyslawa,Borovoy,1965-01-05,Staff,1993-06-18,9999-01-01
466745,Boalin,Birsak,1965-01-26,Staff,1995-10-16,9999-01-01
466745,Boalin,Birsak,1965-01-26,Senior Staff,1995-10-16,9999-01-01
466911,Stepehn,Markovitch,1965-01-11,Staff,1991-08-13,1995-08-07
467176,Przemyslawa,Borovoy,1965-01-05,Senior Staff,1993-06-18,9999-01-01
467269,Nahum,Lambe,1965-01-18,Technique Leader,1989-08-31,9999-01-01
467392,Mariusz,Rikino,1965-01-07,Senior Engineer,1995-04-13,9999-01-01
467392,Mariusz,Rikino,1965-01-07,Engineer,1995-04-13,9999-01-01
467591,Kiyotoshi,Hennebert,1965-01-17,Staff,2001-03-06,9999-01-01
467441,Margareta,Bondorf,1965-01-13,Senior Engineer,1988-11-07,9999-01-01
467441,Margareta,Bondorf,1965-01-13,Engineer,1988-11-07,9999-01-01
467591,Kiyotoshi,Hennebert,1965-01-17,Staff,1997-09-21,2001-03-06
468360,Huei,Saoudi,1965-01-12,Technique Leader,1994-08-10,9999-01-01
467886,Sivanarayana,Chandrasekhar,1965-01-02,Senior Staff,1996-01-24,9999-01-01
467918,Tsuneo,Skrikant,1965-01-03,Staff,1997-10-21,9999-01-01
468417,Kamakshi,Huhdanpaa,1965-01-25,Senior Engineer,1993-08-26,9999-01-01
468417,Kamakshi,Huhdanpaa,1965-01-25,Engineer,1993-08-26,9999-01-01
468659,Ranga,Lemarechal,1965-01-18,Senior Engineer,1989-11-05,9999-01-01
468659,Ranga,Lemarechal,1965-01-18,Engineer,1989-11-05,9999-01-01
469253,Baruch,Basawa,1965-01-17,Senior Engineer,1993-09-17,9999-01-01
468763,Sachin,Zlotek,1965-01-12,Senior Engineer,1985-03-11,1990-08-09
468773,Baziley,Brookner,1965-01-27,Senior Engineer,1993-09-22,9999-01-01
468773,Baziley,Brookner,1965-01-27,Engineer,1993-09-22,9999-01-01
469104,Nadjib,Comellas,1965-01-21,Senior Engineer,1996-04-18,1999-01-22
469104,Nadjib,Comellas,1965-01-21,Engineer,1996-04-18,1999-01-22
469104,Nadjib,Comellas,1965-01-21,Senior Engineer,1999-01-22,9999-01-01
469104,Nadjib,Comellas,1965-01-21,Engineer,1999-01-22,9999-01-01
469253,Baruch,Basawa,1965-01-17,Engineer,1993-09-17,9999-01-01
469269,Weiyi,Codenie,1965-01-23,Senior Engineer,1989-05-27,9999-01-01
469269,Weiyi,Codenie,1965-01-23,Engineer,1989-05-27,9999-01-01
469527,Halsur,Ibel,1965-01-24,Staff,1998-03-05,9999-01-01
469366,Aiman,Wilfing,1965-01-12,Senior Engineer,1990-12-30,9999-01-01
469366,Aiman,Wilfing,1965-01-12,Engineer,1990-12-30,9999-01-01
469399,Hongzhu,Ruemmler,1965-01-25,Engineer,2000-06-06,9999-01-01
469399,Hongzhu,Ruemmler,1965-01-25,Engineer,1999-02-14,2000-06-06
469529,Neven,Rikino,1965-01-07,Senior Engineer,1988-10-21,9999-01-01
469529,Neven,Rikino,1965-01-07,Engineer,1988-10-21,9999-01-01
469735,Arif,Stranks,1965-01-30,Senior Engineer,1992-11-16,9999-01-01
469805,Chaosheng,Shobatake,1965-01-21,Staff,1991-07-03,2001-09-15
469805,Chaosheng,Shobatake,1965-01-21,Senior Staff,1991-07-03,2001-09-15
469867,Hein,Jonsson,1965-01-23,Staff,1985-02-12,9999-01-01
469867,Hein,Jonsson,1965-01-23,Senior Staff,1985-02-12,9999-01-01
471397,Nigel,Zirintsis,1965-02-01,Engineer,1999-01-03,1999-07-23
470456,Reuven,Oehlmann,1965-01-13,Staff,1986-03-29,9999-01-01
470456,Reuven,Oehlmann,1965-01-13,Senior Staff,1986-03-29,9999-01-01
470472,Zhiguo,Staudhammer,1965-02-01,Senior Engineer,1985-12-03,9999-01-01
470472,Zhiguo,Staudhammer,1965-02-01,Engineer,1985-12-03,9999-01-01
471397,Nigel,Zirintsis,1965-02-01,Engineer,1999-07-23,9999-01-01
471911,Arun,Zaccaria,1965-01-14,Engineer,1990-05-31,9999-01-01
471532,Feiyu,Decleir,1965-01-17,Technique Leader,1998-09-13,9999-01-01
471552,Basem,Lortz,1965-01-22,Staff,1997-10-25,9999-01-01
471911,Arun,Zaccaria,1965-01-14,Assistant Engineer,1990-05-31,9999-01-01
471939,Kazuhiko,Marshall,1965-01-27,Staff,2001-06-04,9999-01-01
471939,Kazuhiko,Marshall,1965-01-27,Staff,1999-11-16,2001-06-04
472143,Yahiko,Sommen,1965-01-25,Senior Staff,1996-08-14,9999-01-01
472052,Godehard,Chinal,1965-01-26,Assistant Engineer,1995-12-09,9999-01-01
472238,Jungsoon,Gubsky,1965-01-31,Senior Engineer,1990-10-09,9999-01-01
472440,Xuejia,Leppanen,1965-01-30,Staff,1998-08-25,2000-10-25
472790,Zhenbing,Ibel,1965-01-23,Senior Engineer,1985-10-29,9999-01-01
473299,Khaled,Penn,1965-01-12,Staff,1992-05-19,9999-01-01
472950,Weidon,Fordan,1965-01-29,Senior Engineer,1986-03-27,9999-01-01
473299,Khaled,Penn,1965-01-12,Senior Staff,1992-05-19,9999-01-01
473940,Avishai,Majewski,1965-01-16,Engineer,1998-01-10,9999-01-01
473268,Hugo,Sgarro,1965-01-01,Senior Staff,1992-04-24,9999-01-01
473490,Pantung,Reeker,1965-01-06,Staff,1992-05-11,9999-01-01
473490,Pantung,Reeker,1965-01-06,Senior Staff,1992-05-11,9999-01-01
474331,Sugwoo,Eugenio,1965-01-29,Senior Staff,1994-03-02,9999-01-01
473824,Shin,Puoti,1965-01-22,Staff,1996-12-20,1999-05-09
474162,Ung,Taubenfeld,1965-01-31,Engineer,1999-10-14,2001-06-30
474257,Sungwon,Kornyak,1965-01-24,Staff,1991-04-04,1994-10-23
474331,Sugwoo,Eugenio,1965-01-29,Senior Staff,1991-10-06,1994-03-02
474372,Monique,Cyre,1965-01-13,Staff,1986-02-13,1994-10-11
474372,Monique,Cyre,1965-01-13,Senior Staff,1986-02-13,1994-10-11
474763,Mayuko,Clouatre,1965-01-07,Engineer,1997-09-04,9999-01-01
474796,Zongyan,Shackel,1965-01-10,Technique Leader,1986-11-09,1987-08-17
474796,Zongyan,Shackel,1965-01-10,Technique Leader,1987-08-17,9999-01-01
475087,Genevieve,Snedden,1965-01-31,Senior Engineer,1988-10-21,9999-01-01
474918,Rasikan,Khalil,1965-01-15,Engineer,1985-02-10,1985-03-11
475938,Shigeaki,Lanteri,1965-01-14,Senior Engineer,1989-02-17,9999-01-01
475258,Fumiyo,Feinberg,1965-01-10,Staff,2000-02-12,9999-01-01
475258,Fumiyo,Feinberg,1965-01-10,Senior Staff,2000-02-12,9999-01-01
475258,Fumiyo,Feinberg,1965-01-10,Staff,1987-11-22,2000-02-12
475258,Fumiyo,Feinberg,1965-01-10,Senior Staff,1987-11-22,2000-02-12
475538,Christophe,Leaver,1965-01-15,Staff,1998-10-31,9999-01-01
475938,Shigeaki,Lanteri,1965-01-14,Engineer,1989-02-17,9999-01-01
475965,Rimon,Pietracaprina,1965-01-02,Senior Engineer,1985-07-10,9999-01-01
475965,Rimon,Pietracaprina,1965-01-02,Engineer,1985-07-10,9999-01-01
476122,Khun,Spieker,1965-01-04,Engineer,1995-05-07,9999-01-01
476488,Yuping,Kuhnemann,1965-01-30,Technique Leader,1986-12-13,1994-07-07
476055,Girolamo,Schlumberger,1965-01-03,Staff,1993-03-07,9999-01-01
476055,Girolamo,Schlumberger,1965-01-03,Senior Staff,1993-03-07,9999-01-01
476327,Reinhold,Binkley,1965-01-31,Senior Engineer,1995-05-29,9999-01-01
476327,Reinhold,Binkley,1965-01-31,Engineer,1995-05-29,9999-01-01
478170,Doowon,Schoegge,1965-01-22,Engineer,1995-04-13,9999-01-01
476361,Doohun,Preusig,1965-01-09,Technique Leader,1985-04-13,1993-04-28
476361,Doohun,Preusig,1965-01-09,Technique Leader,1993-04-28,9999-01-01
477350,Terresa,Vigier,1965-01-01,Staff,1998-07-08,9999-01-01
477352,Nikolaos,Lorch,1965-01-12,Engineer,1999-04-17,2002-03-07
477578,Marit,Paludetto,1965-01-23,Senior Engineer,1990-09-30,9999-01-01
477578,Marit,Paludetto,1965-01-23,Engineer,1990-09-30,9999-01-01
477969,Bluma,Mundy,1965-01-18,Senior Engineer,1991-10-18,9999-01-01
477969,Bluma,Mundy,1965-01-18,Engineer,1991-10-18,9999-01-01
478007,Fumino,Narahara,1965-01-06,Senior Engineer,1991-09-21,9999-01-01
478007,Fumino,Narahara,1965-01-06,Engineer,1991-09-21,9999-01-01
478170,Doowon,Schoegge,1965-01-22,Assistant Engineer,1995-04-13,9999-01-01
478170,Doowon,Schoegge,1965-01-22,Engineer,1994-05-29,1995-04-13
478170,Doowon,Schoegge,1965-01-22,Assistant Engineer,1994-05-29,1995-04-13
478218,Djenana,Erol,1965-01-02,Engineer,1999-01-31,1999-12-03
478218,Djenana,Erol,1965-01-02,Engineer,1999-12-03,9999-01-01
478439,Yuichiro,Bale,1965-01-15,Technique Leader,1997-11-04,9999-01-01
478768,Arun,Katzenelson,1965-01-03,Senior Engineer,1991-10-28,9999-01-01
478833,Pradeep,Valiente,1965-01-30,Senior Engineer,1992-09-19,9999-01-01
478833,Pradeep,Valiente,1965-01-30,Engineer,1992-09-19,9999-01-01
478858,Hidekazu,Perna,1965-01-20,Staff,1999-11-08,9999-01-01
478768,Arun,Katzenelson,1965-01-03,Engineer,1991-10-28,9999-01-01
478799,Shaw,Borovoy,1965-01-18,Senior Staff,1991-05-11,9999-01-01
479024,Ewing,Kalorkoti,1965-01-03,Engineer,1996-12-21,9999-01-01
479601,Kayoko,Bahi,1965-01-19,Staff,1997-02-19,9999-01-01
479407,Randi,Tomescu,1965-01-18,Senior Engineer,1986-11-25,9999-01-01
479407,Randi,Tomescu,1965-01-18,Engineer,1986-11-25,9999-01-01
479407,Randi,Tomescu,1965-01-18,Assistant Engineer,1986-11-25,9999-01-01
480178,Uinam,Rahier,1965-01-03,Staff,1991-02-10,9999-01-01
479695,Masamitsu,Murrill,1965-01-06,Staff,1999-06-23,9999-01-01
479695,Masamitsu,Murrill,1965-01-06,Senior Staff,1999-06-23,9999-01-01
479695,Masamitsu,Murrill,1965-01-06,Staff,1996-06-27,1999-06-23
479695,Masamitsu,Murrill,1965-01-06,Senior Staff,1996-06-27,1999-06-23
480035,Sukumar,Georg,1965-01-26,Staff,1990-08-26,9999-01-01
480035,Sukumar,Georg,1965-01-26,Senior Staff,1990-08-26,9999-01-01
480035,Sukumar,Georg,1965-01-26,Staff,1990-03-27,1990-08-26
480035,Sukumar,Georg,1965-01-26,Senior Staff,1990-03-27,1990-08-26
480066,Suebskul,Menhardt,1965-01-31,Senior Engineer,1994-07-26,9999-01-01
480066,Suebskul,Menhardt,1965-01-31,Engineer,1994-07-26,9999-01-01
480178,Uinam,Rahier,1965-01-03,Senior Staff,1991-02-10,9999-01-01
480407,Deniz,Bennis,1965-01-01,Senior Engineer,1989-06-24,9999-01-01
480268,Gaurav,Cheshire,1965-01-18,Technique Leader,1989-03-30,9999-01-01
480407,Deniz,Bennis,1965-01-01,Engineer,1989-06-24,9999-01-01
481050,Weiru,Burnard,1965-01-16,Staff,1990-10-15,9999-01-01
480571,Anoosh,Wielonsky,1965-01-09,Engineer,1994-08-04,1996-08-01
481050,Weiru,Burnard,1965-01-16,Senior Staff,1990-10-15,9999-01-01
481397,Luisa,Chelton,1965-01-31,Assistant Engineer,1998-08-13,9999-01-01
481148,Gina,Decaestecker,1965-01-18,Engineer,1986-06-20,1989-05-25
481213,Shigehiro,Haldar,1965-01-08,Staff,1991-12-14,9999-01-01
481213,Shigehiro,Haldar,1965-01-08,Senior Staff,1991-12-14,9999-01-01
481399,Amabile,Crelier,1965-01-05,Staff,1999-01-14,2000-04-07
481399,Amabile,Crelier,1965-01-05,Staff,1998-06-16,1999-01-14
481467,Margareta,Polajnar,1965-01-03,Staff,1989-02-24,1996-07-01
481764,Teiji,Marrakchi,1965-01-27,Senior Engineer,1986-08-26,9999-01-01
481807,Taegyun,Vieri,1965-01-23,Senior Engineer,1988-06-17,1989-03-03
481790,Haldun,Erie,1965-01-22,Senior Engineer,1996-09-12,1999-01-01
481790,Haldun,Erie,1965-01-22,Senior Engineer,1999-01-01,9999-01-01
482278,Sven,Hinsberger,1965-01-02,Senior Engineer,1989-09-11,1992-07-24
482278,Sven,Hinsberger,1965-01-02,Senior Engineer,1992-07-24,1994-07-26
482335,Kwangyoen,Peck,1965-01-26,Engineer,1994-01-16,9999-01-01
482354,Jayson,Zockler,1965-01-23,Staff,1999-11-06,9999-01-01
482885,Shaunak,Brizzi,1965-01-29,Senior Engineer,1988-09-02,9999-01-01
482755,Jouni,Conia,1965-01-03,Staff,1994-10-31,9999-01-01
482755,Jouni,Conia,1965-01-03,Senior Staff,1994-10-31,9999-01-01
482756,Shaowei,Back,1965-01-02,Senior Staff,1996-07-30,1998-12-21
482944,Duke,Journel,1965-01-26,Staff,1991-10-26,9999-01-01
482944,Duke,Journel,1965-01-26,Senior Staff,1991-10-26,9999-01-01
482885,Shaunak,Brizzi,1965-01-29,Engineer,1988-09-02,9999-01-01
482885,Shaunak,Brizzi,1965-01-29,Assistant Engineer,1988-09-02,9999-01-01
482905,Aral,Hebden,1965-01-16,Senior Staff,1991-09-10,9999-01-01
483213,Phillip,Munch,1965-01-16,Technique Leader,1991-09-02,1998-04-01
483401,Rosita,Pokrovskii,1965-01-10,Senior Staff,1996-08-03,9999-01-01
483675,Hausi,Kamber,1965-01-22,Senior Engineer,1988-02-16,9999-01-01
483675,Hausi,Kamber,1965-01-22,Engineer,1988-02-16,9999-01-01
483978,Dung,Tanemo,1965-01-24,Staff,1990-01-28,9999-01-01
483825,Marek,Mitchem,1965-01-22,Senior Engineer,1992-11-20,9999-01-01
483838,Sham,Kavanagh,1965-01-03,Assistant Engineer,1997-12-18,9999-01-01
483978,Dung,Tanemo,1965-01-24,Senior Staff,1990-01-28,9999-01-01
485253,Gladys,Parhami,1965-01-14,Senior Staff,1996-07-20,9999-01-01
484126,Manton,Lueh,1965-01-05,Senior Staff,1989-04-07,9999-01-01
484142,Perry,Cooman,1965-01-05,Staff,1987-04-23,9999-01-01
484142,Perry,Cooman,1965-01-05,Senior Staff,1987-04-23,9999-01-01
484498,Herbert,Hammerschmidt,1965-01-26,Senior Engineer,1996-08-22,9999-01-01
484498,Herbert,Hammerschmidt,1965-01-26,Engineer,1996-08-22,9999-01-01
484756,Phule,Ruemmler,1965-01-16,Senior Engineer,1990-08-09,9999-01-01
484756,Phule,Ruemmler,1965-01-16,Engineer,1990-08-09,9999-01-01
486068,Yefim,Bernardeschi,1965-01-11,Staff,1996-06-26,9999-01-01
485489,Keiichiro,Armand,1965-01-01,Senior Engineer,1986-12-14,9999-01-01
485489,Keiichiro,Armand,1965-01-01,Engineer,1986-12-14,9999-01-01
485489,Keiichiro,Armand,1965-01-01,Assistant Engineer,1986-12-14,9999-01-01
485577,Rafael,Menhoudj,1965-01-30,Senior Engineer,1997-04-27,9999-01-01
485579,Munehiro,Iwayama,1965-01-18,Senior Engineer,1986-12-16,9999-01-01
485579,Munehiro,Iwayama,1965-01-18,Engineer,1986-12-16,9999-01-01
485799,Yoshimitsu,Litvinov,1965-01-27,Senior Staff,1997-11-22,9999-01-01
485817,Mahmut,Bolotov,1965-01-29,Engineer,1997-02-21,9999-01-01
485817,Mahmut,Bolotov,1965-01-29,Engineer,1995-01-10,1997-02-21
486068,Yefim,Bernardeschi,1965-01-11,Senior Staff,1996-06-26,9999-01-01
486808,Geoffrey,Siochi,1965-01-05,Senior Engineer,1998-12-27,9999-01-01
486918,Yagil,Remmers,1965-01-18,Senior Staff,1994-11-01,9999-01-01
486955,Jaber,Feldmann,1965-01-09,Engineer,1997-05-23,1998-08-05
486956,Matt,Ruemmler,1965-01-01,Engineer,1993-10-14,9999-01-01
486958,Tonny,Kropf,1965-01-06,Senior Engineer,1986-07-30,9999-01-01
486958,Tonny,Kropf,1965-01-06,Engineer,1986-07-30,9999-01-01
487008,Zhigen,Raney,1965-01-22,Senior Staff,1993-05-26,9999-01-01
487856,Jaewon,Mansanne,1965-01-18,Engineer,1999-05-22,2000-04-29
487505,Uno,Jayawardene,1965-01-20,Staff,1987-11-02,9999-01-01
487505,Uno,Jayawardene,1965-01-20,Senior Staff,1987-11-02,9999-01-01
488095,Francoise,Hegner,1965-01-24,Senior Staff,1997-12-23,9999-01-01
487988,Ekawit,Schaft,1965-01-05,Staff,1990-05-20,9999-01-01
487988,Ekawit,Schaft,1965-01-05,Senior Staff,1990-05-20,9999-01-01
488115,Leah,Luke,1965-01-29,Assistant Engineer,1995-08-23,1995-09-27
488142,Denis,Narlikar,1965-01-05,Staff,1991-07-01,9999-01-01
488142,Denis,Narlikar,1965-01-05,Senior Staff,1991-07-01,9999-01-01
488414,Changho,Gaughan,1965-01-10,Engineer,1987-06-21,1991-07-13
488482,Kensyu,Tsunoo,1965-01-30,Engineer,1999-12-05,9999-01-01
488619,Georgy,Bennis,1965-01-25,Engineer,1998-04-11,9999-01-01
488540,Breannda,Maquelin,1965-01-22,Senior Staff,1996-04-12,9999-01-01
488632,Irena,Baalen,1965-01-20,Staff,1999-11-22,2001-02-10
488693,Jiong,Zultner,1965-01-27,Senior Engineer,1993-03-10,9999-01-01
488707,Mihalis,Remmers,1965-01-16,Staff,1990-03-01,9999-01-01
488707,Mihalis,Remmers,1965-01-16,Senior Staff,1990-03-01,9999-01-01
488752,Nimmagadda,Baja,1965-01-23,Staff,1994-02-09,9999-01-01
488788,Wuxu,Garigliano,1965-01-12,Staff,1990-09-21,9999-01-01
488788,Wuxu,Garigliano,1965-01-12,Senior Staff,1990-09-21,9999-01-01
488752,Nimmagadda,Baja,1965-01-23,Senior Staff,1994-02-09,9999-01-01
488984,Kendra,Junet,1965-01-18,Staff,1986-02-28,1992-11-12
488984,Kendra,Junet,1965-01-18,Senior Staff,1986-02-28,1992-11-12
488984,Kendra,Junet,1965-01-18,Staff,1992-11-12,9999-01-01
488984,Kendra,Junet,1965-01-18,Senior Staff,1992-11-12,9999-01-01
489755,Matk,Chorvat,1965-01-14,Staff,1994-12-30,1999-12-04
489465,Bogdan,Pepe,1965-01-17,Engineer,1995-02-15,1998-11-06
489755,Matk,Chorvat,1965-01-14,Senior Staff,1994-12-30,1999-12-04
489755,Matk,Chorvat,1965-01-14,Staff,1999-12-04,9999-01-01
489755,Matk,Chorvat,1965-01-14,Senior Staff,1999-12-04,9999-01-01
489756,Kersti,Miculan,1965-01-01,Staff,1992-06-09,9999-01-01
489756,Kersti,Miculan,1965-01-01,Senior Staff,1992-06-09,9999-01-01
490720,Younwoo,Samarati,1965-01-19,Senior Engineer,1996-08-19,2002-05-18
489928,Satoru,Janetzko,1965-01-28,Assistant Engineer,1997-07-26,9999-01-01
490240,Kazunori,Orlowska,1965-01-18,Staff,1996-06-18,2000-10-26
490551,Lalit,Lindqvist,1965-01-01,Engineer,1998-11-07,9999-01-01
490557,Luise,Vigier,1965-01-27,Senior Engineer,1994-07-01,9999-01-01
490557,Luise,Vigier,1965-01-27,Engineer,1994-07-01,9999-01-01
490568,Zita,Reistad,1965-01-01,Senior Engineer,1998-07-23,9999-01-01
490720,Younwoo,Samarati,1965-01-19,Senior Engineer,2002-05-18,9999-01-01
491079,Kwangsub,Keirsey,1965-01-06,Senior Engineer,1992-02-04,9999-01-01
491162,Panayotis,Hempstead,1965-01-14,Senior Engineer,1994-08-29,9999-01-01
491632,Gadiel,Perly,1965-01-01,Staff,1986-10-20,9999-01-01
491478,Gill,Varman,1965-01-16,Staff,1988-06-18,9999-01-01
491478,Gill,Varman,1965-01-16,Senior Staff,1988-06-18,9999-01-01
491494,Saniya,Broomell,1965-01-19,Staff,1992-08-04,1997-09-02
491632,Gadiel,Perly,1965-01-01,Senior Staff,1986-10-20,9999-01-01
492000,Valeska,Cools,1965-01-10,Staff,1993-12-16,9999-01-01
491596,Charmane,Pargas,1965-01-21,Senior Engineer,1992-08-03,9999-01-01
491596,Charmane,Pargas,1965-01-21,Engineer,1992-08-03,9999-01-01
491596,Charmane,Pargas,1965-01-21,Senior Engineer,1988-07-29,1992-08-03
491596,Charmane,Pargas,1965-01-21,Engineer,1988-07-29,1992-08-03
492000,Valeska,Cools,1965-01-10,Senior Staff,1993-12-16,9999-01-01
492217,Heekeun,Verhaegen,1965-01-16,Senior Engineer,1991-09-28,9999-01-01
492052,Udo,Ratnakar,1965-01-11,Staff,1999-11-30,9999-01-01
492639,Sanjoy,Porenta,1965-01-30,Engineer,1997-07-10,9999-01-01
492677,Goetz,McAffer,1965-01-26,Senior Engineer,1988-02-05,9999-01-01
492677,Goetz,McAffer,1965-01-26,Engineer,1988-02-05,9999-01-01
493278,Shaleah,Pileggi,1965-01-28,Engineer,1999-02-10,1999-10-30
493031,Hironoby,Jakobus,1965-01-23,Staff,1991-07-30,9999-01-01
493031,Hironoby,Jakobus,1965-01-23,Senior Staff,1991-07-30,9999-01-01
493048,Muzhong,Berztiss,1965-01-31,Staff,1995-01-23,9999-01-01
493048,Muzhong,Berztiss,1965-01-31,Senior Staff,1995-01-23,9999-01-01
493096,Sachem,Msuda,1965-01-31,Engineer,1995-04-07,9999-01-01
493744,Leni,Kropatsch,1965-01-14,Senior Engineer,1997-07-17,9999-01-01
494019,Morrie,Iisaku,1965-01-16,Staff,1991-05-06,9999-01-01
494019,Morrie,Iisaku,1965-01-16,Senior Staff,1991-05-06,9999-01-01
494088,Phule,Dahlbom,1965-01-10,Senior Engineer,1989-02-06,9999-01-01
494088,Phule,Dahlbom,1965-01-10,Engineer,1989-02-06,9999-01-01
495969,Geoffrey,Panienski,1965-01-01,Senior Engineer,1988-11-28,1998-06-07
494493,Masasuke,Koprowski,1965-01-10,Staff,1996-11-20,9999-01-01
494978,Bezalel,Himler,1965-01-23,Staff,1999-07-09,2002-06-12
494995,Yongmao,Pouyioutas,1965-01-04,Staff,1989-08-24,9999-01-01
494995,Yongmao,Pouyioutas,1965-01-04,Senior Staff,1989-08-24,9999-01-01
495969,Geoffrey,Panienski,1965-01-01,Engineer,1988-11-28,1998-06-07
496970,Giordano,Maquelin,1965-01-03,Senior Engineer,1999-12-31,9999-01-01
496100,Pranjal,Reinhard,1965-01-07,Staff,1995-05-08,9999-01-01
497007,Oldrich,Adachi,1965-01-23,Senior Engineer,1997-04-03,1998-08-09
497007,Oldrich,Adachi,1965-01-23,Engineer,1997-04-03,1998-08-09
497007,Oldrich,Adachi,1965-01-23,Senior Engineer,1998-08-09,9999-01-01
497007,Oldrich,Adachi,1965-01-23,Engineer,1998-08-09,9999-01-01
496978,Danco,Debuse,1965-01-30,Staff,1993-09-10,9999-01-01
